gene	drug.x	efo_terms	interaction_types	max_phase_for_ind	max_phase	eQTL_type	b_3	PPH4_3	b_m3	PPH4_m3	pQTL_3_beta	pQTL_3_SNP.PP.H4	pQTL_m3_beta	pQTL_m3_SNP.PP.H4	evidence_num	note	PMIDs	agingdrug	direction
TNF	atorvastatin	cardiovascular disease,metabolic syndrome,Hypercholesterolemia,periodontitis,hepatitis C virus infection,atherosclerosis,familial hypercholesterolemia,Ebola hemorrhagic fever,Spastic paraplegia,Combined hyperlipidemia,breast cancer,diabetes mellitus,coronary artery disease,Hypertriglyceridemia,Disorder of lipid metabolism,Hyperlipoproteinemia type 4,type 2 diabetes mellitus,hyperlipoproteinemia type 3,hyperlipidemia		4,1,4,2,2,3,3,1,2,3,2,3,4,3,3,3,3,3,3	4	Blood eQTL	0.194567585351084								1				
TNF	bupivacaine	hypotension,pain,Inguinal hernia,bone fracture,injury,hip fracture,post operative nausea and vomiting,osteoarthritis, hip,breast neoplasm,cancer,chronic pancreatitis,neoplasm,HIV infection,pancreatic carcinoma,brain neoplasm,hypospadias,Dupuytren Contracture,neuropathic pain,appendicitis,intracranial vasospasm,rotator cuff tear,Aortic Coarctation,femoral neck fracture,mucositis,Plantar Fasciitis,Cleft palate,Headache,hemorrhage,liver disease,pregnancy,non-small cell lung carcinoma,sinusitis,spinal stenosis,blood coagulation disease,hemorrhoid,ankle fracture,pulpitis,soft tissue sarcoma,Umbilical hernia,Chronic pain,Shoulder pain,sarcoma,osteoarthritis, knee,rib fracture,toothache,Breech presentation,Hallux valgus,Low back pain,Epiphora,Urethral stricture,peritoneum cancer,radiculopathy,breast cancer,prostate cancer,lung neoplasm,Abdominal pain,post-operative sign or symptom,Genital neoplasm, female,Cough,Hernia,ileus,atrial fibrillation,post-traumatic stress disorder,lung disease,musculoskeletal system disease,ptosis,osteoarthritis,migraine disorder		2,4,3,3,3,2,3,2,3,3,3,3,1,3,1,2,2,0.5,2,1,2,1,2,2,2,2,2,2,3,2,3,1,2,2,3,3,2,2,2,3,2,2,2,2,3,3,3,2,2,3,3,3,3,1,2,2,3,3,3,4,3,2,0.5,0.5,2,2,3,3	4	Blood eQTL	0.194567585351084								1				
TNF	carbamazepine	epilepsy,partial epilepsy,bipolar disorder,NA,trigeminal neuralgia,HIV infection,cocaine dependence,anxiety,Chemotherapy-induced nausea and vomiting,Dementia,Seizure,hepatitis B virus infection,depressive disorder,photosensitive epilepsy,bipolar I disorder,schizophrenia		4,4,4,4,4,2,2,3,2,3,4,1,3,2,4,3	4	Blood eQTL	0.194567585351084								1				
TNF	carboplatin	ovarian carcinoma,ependymoma,breast carcinoma,cancer,non-small cell lung carcinoma,neoplasm,cervical carcinoma,central nervous system cancer,prostate adenocarcinoma,glioblastoma multiforme,prostate carcinoma,neoplasm of mature B-cells,head and neck squamous cell carcinoma,hepatocellular carcinoma,Hodgkins lymphoma,metastatic prostate cancer,myelodysplastic syndrome,acute myeloid leukemia,adenocarcinoma,bronchoalveolar adenocarcinoma,Burkitts lymphoma,carcinoma,cutaneous melanoma,diffuse large B-cell lymphoma,breast ductal carcinoma in situ,follicular thyroid carcinoma,germ cell tumor,insulinoma,leiomyosarcoma,leukemia,lymphoma,mesothelioma,neuroblastoma,oligoastrocytoma,osteosarcoma,papillary thyroid carcinoma,sarcoma,small cell lung carcinoma,squamous cell carcinoma,squamous cell lung carcinoma,melanoma,HIV infection,malignant pleural mesothelioma,multiple myeloma,cervical adenocarcinoma,anaplastic astrocytoma,anaplastic oligodendroglioma,metastatic melanoma,pancreatic carcinoma,esophageal carcinoma,medulloblastoma,anaplastic large cell lymphoma,large cell lung carcinoma,brain neoplasm,uterine neoplasm,urogenital neoplasm,breast neoplasm,ovarian neoplasm,endometrial neoplasm,nasopharyngeal neoplasm,testicular neoplasm,upper aerodigestive tract neoplasm,testicular carcinoma,primitive neuroectodermal tumor,triple-negative breast cancer,esophageal squamous cell carcinoma,non-Hodgkins lymphoma,head and neck malignant neoplasia,male breast carcinoma,verrucous carcinoma,Fallopian Tube Carcinoma,inflammatory breast carcinoma,peritoneal neoplasm,somatostatinoma,Genital neoplasm, female,gliosarcoma,Mantle cell lymphoma,Merkel cell skin cancer,endometrial carcinoma,brain stem neoplasm,colorectal carcinoma,intrahepatic cholangiocarcinoma,soft tissue sarcoma,Hereditary breast and ovarian cancer syndrome,endometrioid carcinoma,lung adenocarcinoma,carcinoid tumor,undifferentiated carcinoma,urothelial carcinoma,pleural effusion,Thymic Carcinoma,Thymoma,Uterine Carcinosarcoma,adrenal cortex carcinoma,oropharynx cancer,astrocytoma,ganglioneuroblastoma,chronic myeloproliferative disorder,hypopharyngeal carcinoma,peripheral neuropathy,pain,neuropathy,pancreatic endocrine carcinoma,ovarian serous cystadenocarcinoma,Central Nervous System Neoplasm,Hepatoblastoma,thrombotic disease,lymphoblastic lymphoma,gastric cancer,urinary bladder cancer,pericardial effusion,vaginal cancer,vulva cancer,brain cancer,anus cancer,head and neck carcinoma,peritoneum cancer,thyroid cancer,neuroendocrine carcinoma,fallopian tube cancer,laryngeal carcinoma,kidney cancer,liver cancer,uterine cancer,skin cancer,carcinosarcoma,cervical cancer,seminoma,appendix carcinoma,childhood ependymoma,malignant testicular germ cell tumor,childhood germ cell tumor,urethra cancer,salivary gland cancer,gallbladder cancer,breast cancer,esophageal cancer,ovarian cancer,prostate cancer,ureter cancer,lung cancer,classic Hodgkin lymphoma,endometrial cancer,anaplastic ependymoma,choroid plexus neoplasm,follicular lymphoma,kidney Wilms tumor,adult T-cell leukemia/lymphoma,fallopian tube neoplasm,lung neoplasm,malignant tumor of parathyroid gland,neoplasm of oropharynx,ovarian sex cord-stromal tumor,digestive system neuroendocrine neoplasm,oropharyngeal carcinoma,oral squamous cell carcinoma,renal cell carcinoma,mouth neoplasm,stomach neoplasm,anemia (phenotype),head and neck neoplasia,laryngeal squamous cell carcinoma,oropharynx squamous cell carcinoma,malignant glioma,skin disease,ovarian carcinoma,laryngeal neoplasm,salivary gland neoplasm,hypertension,cholangiocarcinoma,glioma,malignant peritoneal mesothelioma,small cell carcinoma,optic nerve glioblastoma,gallbladder carcinoma,urinary bladder carcinoma,type 1 diabetes mellitus,retinoblastoma,gastrointestinal stromal tumor,malignant epithelial tumor of ovary,gestational trophoblastic neoplasm,mixed neoplasm		4,3,3,4,3,4,3,2,2,3,2,2,3,3,3,2,2,2,1,2,2,3,3,3,2,1,3,1,2,2,3,3,3,2,2,3,3,3,3,3,3,1,3,1,3,3,2,3,3,3,3,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,1,1,2,1,2,3,2,3,3,3,2,3,3,2,3,3,1,2,2,3,1,3,3,3,2,1,3,3,3,2,2,3,3,2,2,3,3,1,1,2,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,1,3,3,3,3,2,2,3,3,4,3,2,3,3,3,3,3,2,2,3,3,3,1,3,3,2,3,2,1,3,3,3,3,2,2,2,1,4,3,2,1,3,2,3,2,2,2,3,3,3,2,4,3,2	4	Blood eQTL	0.194567585351084								1				
TNF	cefotaxime	osteomyelitis,appendicitis,Sepsis,peritonitis,bacterial disease		0.5,2,3,3,4	4	Blood eQTL	0.194567585351084								1				
TNF	certolizumab pegol	rheumatoid arthritis,psoriatic arthritis,ulcerative colitis,ankylosing spondylitis,Crohn's disease,juvenile idiopathic arthritis,psoriasis,chronic interstitial cystitis,immune system disease,inflammation	inhibitor	4,4,2,4,4,3,3,3,4,4	4	Blood eQTL	0.194567585351084								1				Y
TNF	cyclosporine	atopic eczema,hepatitis C virus infection,lymphoma,Aplastic anemia,pterygium,myelodysplastic syndrome,psoriasis,acute graft vs. host disease,leprosy,myocardial infarction,chronic obstructive pulmonary disease,focal segmental glomerulosclerosis,membranous glomerulonephritis,diabetes mellitus,glaucoma,dry eye syndrome,immune system disease,chronic kidney disease,allergic conjunctivitis,periodontitis,chronic hepatitis C virus infection,Abdominal Aortic Aneurysm,acute myeloid leukemia,autoimmune thrombocytopenic purpura,Acute kidney injury,bronchiolitis obliterans,chronic lymphocytic leukemia,hepatocellular carcinoma,Hodgkins lymphoma,acute lymphoblastic leukemia,cancer,chronic myelogenous leukemia,cutaneous melanoma,infection,juvenile dermatomyositis,leukemia,neoplasm,neuroblastoma,renal cell carcinoma,rheumatoid arthritis,sarcoma,HIV infection,multiple myeloma,liver disease,lymphoid neoplasm,heart disease,lung disease,Stevens-Johnson syndrome,venous thromboembolism,urticaria,Autoimmune Hepatitis,lupus nephritis,non-Hodgkins lymphoma,severe aplastic anemia,aspergillosis,mast-cell leukemia,tropical spastic paraparesis,B-Cell Prolymphocytic Leukemia,T-Cell Prolymphocytic Leukemia,epidermolysis bullosa,Lymphoma, AIDS-Related,colorectal carcinoma,Eczema,Beta-thalassemia,inflammation,Burkitts lymphoma,diffuse large B-cell lymphoma,brain neoplasm,interstitial cystitis,Waldenstrom macroglobulinemia,cardiac arrest,myocarditis,metastasis,Sezary's disease,mycosis fungoides,uveitis,Respiratory Syncytial Virus Infection,Mantle cell lymphoma,kidney failure,colorectal adenocarcinoma,myositis,chronic myeloproliferative disorder,kidney disease,eye disease,Epiphora,childhood acute lymphoblastic leukemia,lymphoblastic lymphoma,neutropenia,pure red-cell aplasia,fallopian tube cancer,kidney cancer,skin cancer,breast cancer,ovarian cancer,prostate cancer,graft versus host disease,hemophagocytic syndrome,thrombotic thrombocytopenic purpura,follicular lymphoma,T-cell large granular lymphocyte leukemia,neuroepithelial neoplasm,brain injury,severe acute respiratory syndrome,ischemia reperfusion injury,Behcet's syndrome,retinal vasculitis,systemic inflammatory response syndrome,atrioventricular septal defect,COVID-19,acute myocardial infarction,keratoconjunctivitis,myelodysplastic/myeloproliferative disease,Anemia, Hemolytic, Autoimmune,type 1 diabetes mellitus,type 2 diabetes mellitus,retinoblastoma,familial lipoprotein lipase deficiency,Leber hereditary optic neuropathy,sickle cell anemia,chronic granulomatous disease,primary membranoproliferative glomerulonephritis,22q11.2 deletion syndrome,osteogenesis imperfecta,mucopolysaccharidosis,Fanconi anemia,hereditary angioedema,hematopoietic and lymphoid cell neoplasm		3,2,3,3,2,3,4,3,2,3,1,3,3,2,2,3,4,3,3,2,3,2,3,3,2,3,2,3,3,3,2,3,2,3,3,3,2,2,1,4,2,2,3,2,2,3,2,3,1,1,3,3,3,3,1,2,2,2,2,1,2,3,3,1,4,2,3,1,2,3,3,2,2,1,1,1,1,3,3,3,2,1,2,4,2,3,3,1,3,2,2,3,3,2,2,3,3,3,2,2,0.5,2,2,2,3,3,2,3,2,3,4,2,3,3,1,2,2,2,1,2,3,1,1,1,1,1,2	4	Blood eQTL	0.194567585351084								1				
TNF	didanosine	HIV infection,lymphoma,AIDS,AIDS related complex,viral disease,AIDS dementia,tuberculosis		4,2,3,3,4,2,3	4	Blood eQTL	0.194567585351084								1	Reverse transcriptase inhibitors 	32467649	Y	
TNF	digoxin	epilepsy,hepatitis C virus infection,atrial fibrillation,cardiovascular disease,rheumatoid arthritis,heart failure,HIV infection,myelodysplastic syndrome,acute myeloid leukemia,diabetes mellitus,Kaposi's sarcoma,neoplasm,melanoma,cytomegalovirus infection,non-small cell lung carcinoma,breast neoplasm,drug dependence,head and neck malignant neoplasia,Chemotherapy-induced nausea and vomiting,congestive heart failure,pancreatic carcinoma,Supraventricular tachycardia,inflammation,influenza,non-alcoholic steatohepatitis,major depressive disorder,breast cancer,prostate cancer,depressive disorder,actinic keratosis,infection,chronic hepatitis B virus infection,essential hypertension,type 2 diabetes mellitus,von Hippel-Lindau disease,hereditary angioedema		1,1,4,4,2,4,1,1,1,1,2,1,1,1,2,2,1,1,1,4,1,3,1,1,2,1,2,2,1,2,1,1,1,1,1,1	4	Blood eQTL	0.194567585351084								1				
TNF	etanercept	acute graft vs. host disease,ankylosing spondylitis,juvenile idiopathic arthritis,dermatomyositis,psoriasis,rheumatoid arthritis,subarachnoid hemorrhage,Sciatica,chronic kidney disease,leukemia,ischemia reperfusion injury,psoriatic arthritis,mucocutaneous lymph node syndrome,pneumonia,lichen planus,hidradenitis suppurativa,inclusion body myositis,chronic lymphocytic leukemia,metabolic syndrome,myelodysplastic syndrome,chronic obstructive pulmonary disease,immune system disease,neoplasm,Sjogren syndrome,HIV infection,Vitiligo,Stevens-Johnson syndrome,pemphigus vulgaris,temporomandibular joint disorder,Granulomatosis with Polyangiitis,lupus nephritis,Histiocytosis,inflammation,polymyalgia rheumatica,synovitis,pulmonary fibrosis,stomatitis,cutaneous lupus erythematosus,persian gulf syndrome,Tinnitus,Anorexia,Cachexia,radiculopathy,prostate cancer,graft versus host disease,polyarticular arthritis,psoriasis vulgaris,spondylitis,Alzheimer disease,asthma,type 1 diabetes mellitus,primary systemic amyloidosis,Fanconi anemia	antibody|inhibitor	3,4,4,2,4,4,1,1,2,2,2,4,2,3,2,2,0.5,1,2,1,2,4,1,2,1,2,3,2,2,2,2,2,3,3,2,2,2,2,1,2,3,3,2,1,3,3,4,4,2,2,3,2,0.5	4	Blood eQTL	0.194567585351084								1				Y
TNF	ethambutol	AIDS,Mycobacterium avium complex disease,pulmonary tuberculosis,anterior uveitis,Mycobacterium infection,tuberculosis,sarcoidosis,meningitis		2,2,3,3,3,4,2,2	4	Blood eQTL	0.194567585351084								1				
TNF	gemcitabine	neoplasm,pancreatic carcinoma,non-small cell lung carcinoma,pancreatic neoplasm,biliary tract neoplasm,breast carcinoma,lymphoma,cholangiocarcinoma,sarcoma,cancer,ovarian carcinoma,bladder tumor,pancreatic ductal adenocarcinoma,colorectal cancer,ovarian neoplasm,small cell lung carcinoma,adenocarcinoma,cervical carcinoma,carcinoma,neoplasm of mature B-cells,hepatocellular carcinoma,Hodgkins lymphoma,unspecified peripheral T-cell lymphoma,acute lymphoblastic leukemia,angioimmunoblastic T-cell lymphoma,colorectal adenocarcinoma,diffuse large B-cell lymphoma,germ cell tumor,leiomyosarcoma,leukemia,mesothelioma,osteosarcoma,renal cell carcinoma,squamous cell carcinoma,squamous cell lung carcinoma,melanoma,malignant pleural mesothelioma,multiple myeloma,Cutaneous T-cell lymphoma,medulloblastoma,anaplastic large cell lymphoma,large cell lung carcinoma,urogenital neoplasm,breast neoplasm,nasopharyngeal neoplasm,gallbladder neoplasm,testicular carcinoma,non-Hodgkins lymphoma,head and neck malignant neoplasia,Fallopian Tube Carcinoma,rectum cancer,peritoneal neoplasm,Mantle cell lymphoma,colorectal carcinoma,gallbladder carcinoma,intrahepatic cholangiocarcinoma,soft tissue sarcoma,lung adenocarcinoma,anxiety,triple-negative breast cancer,urothelial carcinoma,biliary tract disease,synovial sarcoma,gastrointestinal disease,diffuse intrinsic pontine glioma,Hepatoblastoma,gastric cancer,urinary bladder cancer,brain cancer,peritoneum cancer,thyroid cancer,fallopian tube cancer,liver cancer,cervical cancer,bile duct cancer,biliary tract cancer,urethra cancer,gallbladder cancer,breast cancer,esophageal cancer,ovarian cancer,prostate cancer,lung cancer,classic Hodgkin lymphoma,endometrial cancer,T-cell non-Hodgkin lymphoma,follicular lymphoma,adult T-cell leukemia/lymphoma,extranodal nasal NK/T cell lymphoma,malignant colon neoplasm,lung neoplasm,metastasis,mature T-cell and NK-cell non-Hodgkin lymphoma,head and neck squamous cell carcinoma,kidney cancer,bone sarcoma,Ewing sarcoma,acute myeloid leukemia,urinary bladder carcinoma,gastrointestinal stromal tumor,malignant epithelial tumor of ovary		4,3,3,3,3,3,3,3,3,4,3,3,3,2,3,2,2,3,3,3,3,2,3,2,3,2,3,2,2,1,3,2,2,3,3,2,3,2,1,2,2,2,3,3,3,3,2,3,2,3,2,3,2,2,3,3,3,2,2,3,3,2,1,2,0.5,3,1,3,1,3,2,3,2,3,1,3,2,3,3,2,3,2,3,2,2,2,3,2,3,2,3,3,3,3,2,2,2,1,3,2,2	4	Blood eQTL	0.194567585351084								1				
TNF	glimepiride	diabetes mellitus,MODY,hypertension,atherosclerosis,Hypercholesterolemia,coronary artery disease,type 2 diabetes mellitus		4,4,3,3,3,3,4	4	Blood eQTL	0.194567585351084								1				
TNF	golimumab	rheumatoid arthritis,spondyloarthropathy,ulcerative colitis,ankylosing spondylitis,psoriatic arthritis,immune system disease,juvenile idiopathic arthritis,inner ear disease,spondylitis,Crohn's disease,asthma,type 1 diabetes mellitus,osteoarthritis,sarcoidosis	antibody|inhibitor	4,3,4,4,4,4,3,1,4,2,2,2,3,2	4	Blood eQTL	0.194567585351084								1				Y
TNF	hydroxychloroquine	pulmonary sarcoidosis,chronic lymphocytic leukemia,hepatocellular carcinoma,acute myeloid leukemia,adenocarcinoma,cancer,clear cell renal carcinoma,Crohn's disease,cutaneous melanoma,glioblastoma multiforme,leukemia,neoplasm,renal cell carcinoma,rheumatoid arthritis,sarcoma,Sjogren syndrome,small cell lung carcinoma,melanoma,HIV infection,malaria,multiple myeloma,prostate carcinoma,insulin resistance,pancreatic carcinoma,antiphospholipid syndrome,systemic lupus erythematosus,pregnancy,hepatitis C virus infection,non-small cell lung carcinoma,chronic progressive multiple sclerosis,chronic hepatitis C virus infection,osteoarthritis, knee,hidradenitis suppurativa,lichen planus,habitual abortion,temporal arteritis,colorectal carcinoma,Thrombocytopenia,myelodysplastic syndrome,osteosarcoma,Zellweger syndrome,infection,severe acute respiratory syndrome,pneumonia,cutaneous lupus erythematosus,coronavirus infectious disease,pneumocystosis,viral pneumonia,respiratory failure,Central Nervous System Neoplasm,acute respiratory distress syndrome,breast cancer,ovarian cancer,prostate cancer,lung cancer,graft versus host disease,interstitial lung disease,cholangiocarcinoma,COVID-19,adult acute respiratory distress syndrome,malignant glioma,colorectal neoplasm,preeclampsia,ulcerative colitis,influenza,Mastocytosis,type 1 diabetes mellitus,type 2 diabetes mellitus,osteoarthritis,cystic fibrosis,lymphangioleiomyomatosis,porphyria cutanea tarda,retinitis pigmentosa		3,2,2,1,1,2,1,2,1,2,2,2,1,3,2,3,2,1,2,4,1,0.5,1,2,3,3,3,1,2,2,1,2,1,2,3,3,2,3,1,1,2,3,3,3,3,3,3,3,3,1,3,2,1,2,1,3,0.5,2,3,3,1,2,3,1,3,2,2,2,3,1,1,2,1	4	Blood eQTL	0.194567585351084								1				
TNF	infliximab	ankylosing spondylitis,Crohn's disease,endometriosis,psoriasis,rheumatoid arthritis,ulcerative colitis,hepatitis C virus infection,eosinophilic esophagitis,mucocutaneous lymph node syndrome,psoriatic arthritis,spondyloarthropathy,berylliosis,Behcet's syndrome,colitis,bipolar disorder,acute graft vs. host disease,inflammatory bowel disease,hidradenitis suppurativa,myelodysplastic syndrome,chronic obstructive pulmonary disease,dermatomyositis,immune system disease,myositis,juvenile idiopathic arthritis,ischemia reperfusion injury,chronic hepatitis C virus infection,toxic epidermal necrolysis,Granulomatosis with Polyangiitis,reactive arthritis,tropical spastic paraparesis,parapsoriasis,microscopic polyangiitis,temporal arteritis,polymyalgia rheumatica,Takayasu arteritis,Stevens-Johnson syndrome,wet macular degeneration,Anorexia,Low back pain,Cachexia,Fatigue,scleritis,lung cancer,graft versus host disease,pemphigus,COVID-19,glaucoma,metastatic melanoma,type 1 diabetes mellitus,osteoarthritis,chronic granulomatous disease,sarcoidosis	inhibitor	4,4,2,4,4,4,2,2,3,4,2,1,3,2,2,3,3,2,2,3,2,4,2,3,2,3,2,2,2,2,3,2,2,3,2,2,2,3,3,3,3,3,3,3,2,3,1,2,2,2,1,3	4	Blood eQTL	0.194567585351084								1				Y
TNF	isoniazid	pulmonary tuberculosis,diabetic foot,HIV infection,AIDS,osteomyelitis,multidrug-resistant tuberculosis,metastatic melanoma,drug-resistant tuberculosis,ulcer disease,silicosis,tuberculosis,meningitis		4,2,4,2,0.5,2,1,2,2,4,4,2	4	Blood eQTL	0.194567585351084								1				
TNF	lactulose	Constipation,atopic eczema,premature birth,Encephalopathy,constipation disorder,cirrhosis of liver		4,2,1,3,4,2	4	Blood eQTL	0.194567585351084								1				
TNF	lapachone	cancer,carcinoma,neoplasm		2,1,2	2	Blood eQTL	0.194567585351084								1				
TNF	lenalidomide	Mantle cell lymphoma,Cachexia,immune system disease,chronic lymphocytic leukemia,hepatocellular carcinoma,Hodgkins lymphoma,MALT lymphoma,myelodysplastic syndrome,acute myeloid leukemia,bladder tumor,leukemia,lymphoma,multiple myeloma,anemia (phenotype),neoplasm,melanoma,HIV infection,T-cell acute lymphoblastic leukemia,primary myelofibrosis,non-small cell lung carcinoma,non-Hodgkins lymphoma,diffuse large B-cell lymphoma,pancreatic carcinoma,HIV-1 infection,Kaposi's sarcoma,thyroid neoplasm,neoplasm of mature B-cells,cancer,unspecified peripheral T-cell lymphoma,autism,metastatic prostate cancer,acute lymphoblastic leukemia,Burkitts lymphoma,Crohn's disease,essential thrombocythemia,neuroblastoma,prostate adenocarcinoma,renal cell carcinoma,squamous cell carcinoma,polycythemia vera,anaplastic astrocytoma,Cutaneous T-cell lymphoma,asymptomatic myeloma,myeloproliferative disorder,plasma cell leukemia,plasmacytoma,marginal zone B-cell lymphoma,POEMS syndrome,gliosarcoma,chronic myelomonocytic leukemia,colorectal carcinoma,Abnormality of blood and blood-forming tissues,chronic myelogenous leukemia,Epstein-Barr virus infection,Waldenstrom macroglobulinemia,pancreatic ductal adenocarcinoma,thyroid carcinoma,colorectal neoplasm,metastasis,diffuse intrinsic pontine glioma,Central Nervous System Neoplasm,rectum cancer,complex regional pain syndrome,prolymphocytic leukemia,urinary bladder cancer,peritoneum cancer,fallopian tube cancer,kidney cancer,liver cancer,radiculopathy,B-cell neoplasm,urethra cancer,ovarian cancer,prostate cancer,graft versus host disease,T-cell non-Hodgkin lymphoma,follicular lymphoma,adult T-cell leukemia/lymphoma,malignant colon neoplasm,hematopoietic and lymphoid cell neoplasm,myelofibrosis,malignant glioma,anemia,sinus histiocytosis with massive lymphadenopathy,mature T-cell and NK-cell non-Hodgkin lymphoma,primary systemic amyloidosis,AL amyloidosis		4,1,4,3,1,2,2,4,3,2,2,3,4,4,1,3,2,2,2,2,3,3,2,2,1,2,3,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,3,2,2,3,2,2,2,3,2,2,1,3,2,1,2,2,3,1,1,1,2,2,2,1,1,2,2,2,1,1,1,3,2,2,3,2,1,2,2,2,4,2,2,2,3	4	Blood eQTL	0.194567585351084								1				
TNF	meropenem	infection,pneumonia,urinary tract infection,septic shock,bacterial pneumonia,osteomyelitis,pulmonary tuberculosis,Neonatal sepsis,Sepsis,bacterial disease,infectious disease,pyelonephritis,ventilator-associated pneumonia,infection,acute pancreatitis,Enterobacteriaceae Infections,meningitis,gram-negative bacterial infections,bacteriemia,respiratory failure,infectious meningitis,bacterial meningitis,appendicitis,urinary bladder cancer,tuberculosis,hematopoietic and lymphoid cell neoplasm		4,3,4,3,3,0.5,2,3,3,4,2,3,3,4,1,3,4,1,4,1,4,4,2,3,2,2	4	Blood eQTL	0.194567585351084								1				
TNF	methimazole	dermatomyositis,glioblastoma multiforme,Graves ophthalmopathy,Abnormality of the thyroid gland,Hyperthyroidism,gliosarcoma		2,2,3,4,4,0.5	4	Blood eQTL	0.194567585351084								1				
TNF	methylene blue	NA,abscess,Plasmodium falciparum malaria,malaria,bipolar disorder,injury,post-traumatic stress disorder,dysuria,septic shock,glucosephosphate dehydrogenase deficiency,tooth disease,Sepsis,urinary tract infection,Jaundice,severe acute respiratory syndrome,COVID-19,Alzheimer disease,NA,abscess,Plasmodium falciparum malaria,malaria,bipolar disorder,injury,post-traumatic stress disorder,dysuria,septic shock,glucosephosphate dehydrogenase deficiency,tooth disease,Sepsis,urinary tract infection,Jaundice,severe acute respiratory syndrome,COVID-19,Alzheimer disease		NA,1,2,2,3,2,2,3,3,1,2,1,4,1,2,2,2,NA,1,2,2,3,2,2,3,3,1,2,1,4,1,2,2,2	4	Blood eQTL	0.194567585351084								1		35343051	Y	
TNF	midazolam	chronic lymphocytic leukemia,atopic eczema,bipolar disorder,cancer,Crohn's disease,epilepsy,hypertension,infection,injury,mesothelioma,neoplasm,prostate adenocarcinoma,psoriasis,rheumatoid arthritis,skin disease,subarachnoid hemorrhage,HIV infection,endometriosis,post-traumatic stress disorder,multiple myeloma,cirrhosis of liver,cocaine dependence,aggressive behavior,hepatitis C virus infection,non-small cell lung carcinoma,heart failure,pain,postmenopausal osteoporosis,breast neoplasm,drug dependence,atherosclerosis,relapsing-remitting multiple sclerosis,bone fracture,chronic hepatitis C virus infection,chronic hepatitis B virus infection,obsessive-compulsive disorder,anemia (phenotype),post operative nausea and vomiting,anxiety,hypotension,schizoaffective disorder,infectious disease,non-Hodgkins lymphoma,septic shock,Chemotherapy-induced nausea and vomiting,aspergillosis,non-alcoholic steatohepatitis,fluoride poisoning,Dementia,Seizure,Borderline personality disorder,Sepsis,acute myeloid leukemia,metastatic melanoma,nicotine dependence,spinal muscular atrophy,delirium,respiratory failure,pulmonary tuberculosis,Respiratory Syncytial Virus Infection,psoriasis vulgaris,Recurrent tonsillitis,Chronic pain,Cough,Neck pain,infertility,influenza,multiple bone fractures,treatment resistant depression,Renal insufficiency,Pruritus,Breech presentation,Low back pain,Fatigue,major depressive disorder,depressive disorder,breast cancer,prostate cancer,brain injury,hemorrhage,cardiovascular disease,ulcerative colitis,obesity,urogenital neoplasm,status epilepticus,Ischemic stroke,suicidal ideation,amnesia,malaria,neuropathic pain,Inguinal hernia,Alzheimer disease,amyotrophic lateral sclerosis,schizophrenia,cataract,type 2 diabetes mellitus,Parkinson disease,fibrodysplasia ossificans progressiva,sickle cell anemia,gastrointestinal stromal tumor,tuberculosis,mitochondrial disease,COVID-19		1,1,2,1,1,4,3,1,3,1,1,1,1,1,1,2,1,1,2,1,3,1,2,1,1,1,3,1,2,1,1,3,3,1,1,2,1,3,3,2,1,1,1,3,1,1,1,3,3,2,2,1,1,1,1,1,3,3,2,1,1,2,1,1,1,3,1,2,2,1,0.5,3,1,1,2,3,2,1,3,3,1,1,1,2,4,2,1,4,1,0.5,1,1,1,3,2,1,1,1,1,1,1,1,1	4	Blood eQTL	0.194567585351084								1				
TNF	miltefosine	Leishmaniasis,visceral Leishmaniasis,cutaneous Leishmaniasis,urticaria,mucocutaneous Leishmaniasis,trypanosomiasis		4,4,4,2,4,4	4	Blood eQTL	0.194567585351084								1				
TNF	nafamostat	Acute kidney injury,COVID-19		3,3	3	Blood eQTL	0.194567585351084								1				
